tokenName,fileName,uuid,component
negative-content-color-down,color-aliases,f760cc99-ebec-4d34-931e-5621aef995a0,
negative-content-color-key-focus,color-aliases,03a7aa1f-9493-4054-bb21-eb10e593da73,
disabled-content-color,color-aliases,8bf69fd3-1462-49b9-a78a-cc2f03380823,
disabled-static-white-content-color,color-aliases,fe319bca-0413-4ad8-a783-c64563e05816,
disabled-static-black-content-color,color-aliases,e75dbb08-80eb-4de5-afd4-55a532c69c97,
neutral-visual-color,color-aliases,,
accent-visual-color,color-aliases,,
informative-visual-color,color-aliases,,
negative-visual-color,color-aliases,,
notice-visual-color,color-aliases,,
positive-visual-color,color-aliases,,
gray-visual-color,color-aliases,,
red-visual-color,color-aliases,,
orange-visual-color,color-aliases,,
yellow-visual-color,color-aliases,,
chartreuse-visual-color,color-aliases,,
celery-visual-color,color-aliases,,
green-visual-color,color-aliases,,
seafoam-visual-color,color-aliases,,
cyan-visual-color,color-aliases,,
blue-visual-color,color-aliases,,
indigo-visual-color,color-aliases,,
purple-visual-color,color-aliases,,
fuchsia-visual-color,color-aliases,,
magenta-visual-color,color-aliases,,
disabled-border-color,color-aliases,474ae56c-709a-4f5a-a56b-62d01093f412,
disabled-static-white-border-color,color-aliases,c0dfeb64-983e-4f4c-a13e-24b5fbd2b791,
disabled-static-black-border-color,color-aliases,2df7303f-3c34-47d1-9ec9-b901dfbcf947,
negative-border-color-default,color-aliases,6effed65-3d52-465f-9eb2-7994f1ee90fb,
negative-border-color-hover,color-aliases,496571fc-18ce-44a3-a89e-40ff6397adcd,
negative-border-color-down,color-aliases,0c35da5c-cf37-4349-82e4-8739ea94aa65,
negative-border-color-focus-hover,color-aliases,63abd660-13c4-47b8-be9e-61e270b95212,
negative-border-color-focus,color-aliases,aae2b3a5-1f68-4832-9539-62227179e69e,
negative-border-color-key-focus,color-aliases,393cb93a-3d0a-4118-a2ee-451fdc871b0f,
